timestamp,temperature_2m,relative_humidity_2m,precipitation,rain,showers,snowfall,snow_depth,dew_point_2m,wind_speed_10m,wind_direction_10m,wind_gusts_10m,cloud_cover,surface_pressure
2010-11-03 10:00:00,11.5,80,0.0,0.0,0.0,0.0,0.0,8.1,20.9,246,40.3,81,1003.2
2010-11-03 11:00:00,12.4,73,0.0,0.0,0.0,0.0,0.0,7.7,26.1,252,50.0,95,1003.0
2010-11-03 12:00:00,12.8,69,0.0,0.0,0.0,0.0,0.0,7.2,25.4,249,50.8,97,1003.3
2010-11-03 13:00:00,13.1,66,0.0,0.0,0.0,0.0,0.0,6.9,21.7,243,47.2,97,1003.3
2010-11-03 14:00:00,13.0,68,0.0,0.0,0.0,0.0,0.0,7.3,17.8,228,39.6,99,1003.2
2010-11-03 15:00:00,13.0,70,0.0,0.0,0.0,0.0,0.0,7.6,17.1,219,31.3,100,1002.6
2010-11-03 16:00:00,12.8,73,0.0,0.0,0.0,0.0,0.0,8.1,17.1,215,26.3,100,1001.7
2010-11-03 17:00:00,12.6,82,0.3,0.3,0.0,0.0,0.0,9.5,20.9,222,23.8,100,1001.6
2010-11-03 18:00:00,12.8,90,0.4,0.4,0.0,0.0,0.0,11.2,24.7,236,27.7,100,1001.5
2010-11-03 19:00:00,14.2,91,0.1,0.1,0.0,0.0,0.0,12.7,24.8,246,45.0,100,1002.2
2010-11-03 20:00:00,14.3,90,0.0,0.0,0.0,0.0,0.0,12.6,22.5,248,43.9,100,1003.0
2010-11-03 21:00:00,14.2,89,0.0,0.0,0.0,0.0,0.0,12.4,20.3,243,41.4,100,1003.5
2010-11-03 22:00:00,14.0,89,0.0,0.0,0.0,0.0,0.0,12.2,23.1,233,39.2,100,1003.6
2010-11-03 23:00:00,13.6,87,0.0,0.0,0.0,0.0,0.0,11.6,24.7,228,43.2,100,1003.6
2010-11-04 00:00:00,13.5,88,0.0,0.0,0.0,0.0,0.0,11.6,27.8,227,44.6,100,1003.2
2010-11-04 01:00:00,14.2,90,0.0,0.0,0.0,0.0,0.0,12.6,34.0,238,54.0,90,1003.2
2010-11-04 02:00:00,14.2,84,0.0,0.0,0.0,0.0,0.0,11.5,33.2,240,59.8,100,1002.7
2010-11-04 03:00:00,13.9,82,0.0,0.0,0.0,0.0,0.0,10.9,34.2,241,59.4,98,1002.5
2010-11-04 04:00:00,14.2,82,0.0,0.0,0.0,0.0,0.0,11.2,35.1,243,60.1,97,1003.0
2010-11-04 05:00:00,14.7,82,0.0,0.0,0.0,0.0,0.0,11.6,36.1,243,62.3,96,1003.0
2010-11-04 06:00:00,14.7,83,0.0,0.0,0.0,0.0,0.0,11.9,35.3,243,61.9,100,1003.8
2010-11-04 07:00:00,15.4,82,0.0,0.0,0.0,0.0,0.0,12.4,34.3,243,62.6,100,1004.3
2010-11-04 08:00:00,15.3,83,0.0,0.0,0.0,0.0,0.0,12.5,33.2,240,60.5,100,1005.1
2010-11-04 09:00:00,15.4,83,0.0,0.0,0.0,0.0,0.0,12.5,33.7,238,60.5,100,1005.7
2010-11-04 10:00:00,15.4,83,0.0,0.0,0.0,0.0,0.0,12.6,32.7,234,61.2,100,1006.4
2010-11-04 11:00:00,15.6,83,0.0,0.0,0.0,0.0,0.0,12.7,36.5,233,60.8,100,1006.9
2010-11-04 12:00:00,15.7,83,0.0,0.0,0.0,0.0,0.0,12.8,38.8,236,58.7,100,1007.0
2010-11-04 13:00:00,15.9,82,0.0,0.0,0.0,0.0,0.0,12.8,30.5,231,67.7,98,1006.9
2010-11-04 14:00:00,15.7,84,0.0,0.0,0.0,0.0,0.0,12.9,31.2,230,67.7,100,1006.8
2010-11-04 15:00:00,15.6,84,0.0,0.0,0.0,0.0,0.0,12.9,35.2,235,59.8,100,1006.4
2010-11-04 16:00:00,15.4,84,0.0,0.0,0.0,0.0,0.0,12.7,36.0,233,60.5,100,1006.3
2010-11-04 17:00:00,15.3,84,0.0,0.0,0.0,0.0,0.0,12.6,36.4,234,62.6,100,1006.4
2010-11-04 18:00:00,15.3,83,0.0,0.0,0.0,0.0,0.0,12.4,35.9,232,63.7,98,1006.5
2010-11-04 19:00:00,15.3,83,0.0,0.0,0.0,0.0,0.0,12.4,36.1,231,64.4,98,1006.6
2010-11-04 20:00:00,15.0,83,0.0,0.0,0.0,0.0,0.0,12.2,36.4,232,64.8,100,1006.7
2010-11-04 21:00:00,14.9,83,0.0,0.0,0.0,0.0,0.0,12.1,35.7,233,64.8,100,1006.8
2010-11-04 22:00:00,15.0,83,0.0,0.0,0.0,0.0,0.0,12.1,35.4,235,64.1,100,1006.8
2010-11-04 23:00:00,15.0,83,0.0,0.0,0.0,0.0,0.0,12.2,34.7,237,63.4,100,1007.0
2010-11-05 00:00:00,15.1,84,0.0,0.0,0.0,0.0,0.0,12.4,33.5,240,61.2,100,1007.3
2010-11-05 01:00:00,15.2,84,0.0,0.0,0.0,0.0,0.0,12.6,31.7,242,58.7,100,1007.6
2010-11-05 02:00:00,15.2,85,0.0,0.0,0.0,0.0,0.0,12.8,29.3,244,59.0,100,1007.5
2010-11-05 03:00:00,15.0,87,0.2,0.2,0.0,0.0,0.0,12.9,27.2,255,52.2,96,1008.1
2010-11-05 04:00:00,14.4,89,0.0,0.0,0.0,0.0,0.0,12.6,23.1,265,47.9,93,1008.5
2010-11-05 05:00:00,13.9,88,0.0,0.0,0.0,0.0,0.0,11.9,21.3,268,40.0,97,1009.3
2010-11-05 06:00:00,13.2,87,0.0,0.0,0.0,0.0,0.0,11.1,19.8,267,36.4,98,1010.1
2010-11-05 07:00:00,13.3,85,0.0,0.0,0.0,0.0,0.0,10.8,17.1,262,34.9,97,1010.3
2010-11-05 08:00:00,13.0,84,0.0,0.0,0.0,0.0,0.0,10.3,16.2,258,31.0,99,1011.0
2010-11-05 09:00:00,13.1,82,0.0,0.0,0.0,0.0,0.0,10.1,15.5,252,28.8,100,1011.5
2010-11-05 10:00:00,13.3,82,0.0,0.0,0.0,0.0,0.0,10.2,14.5,256,28.4,100,1011.8
2010-11-05 11:00:00,13.6,78,0.0,0.0,0.0,0.0,0.0,9.9,15.8,249,32.0,99,1011.8
2010-11-05 12:00:00,13.8,76,0.0,0.0,0.0,0.0,0.0,9.6,15.0,249,33.8,96,1011.4
2010-11-05 13:00:00,13.6,78,0.0,0.0,0.0,0.0,0.0,9.8,15.2,248,33.1,99,1010.5
2010-11-05 14:00:00,13.4,79,0.0,0.0,0.0,0.0,0.0,9.8,17.0,253,30.6,98,1010.2
2010-11-05 15:00:00,13.1,79,0.0,0.0,0.0,0.0,0.0,9.5,15.5,265,28.1,100,1009.8
2010-11-05 16:00:00,12.6,78,0.0,0.0,0.0,0.0,0.0,8.9,13.8,264,25.9,100,1009.4
2010-11-05 17:00:00,12.3,77,0.0,0.0,0.0,0.0,0.0,8.4,13.3,268,23.0,100,1009.3
2010-11-05 18:00:00,11.6,79,0.4,0.4,0.0,0.0,0.0,8.1,12.4,278,21.2,100,1009.5
2010-11-05 19:00:00,10.4,90,0.7,0.7,0.0,0.0,0.0,8.8,10.7,282,22.0,100,1009.6
2010-11-05 20:00:00,10.0,91,0.8,0.8,0.0,0.0,0.0,8.6,10.9,278,19.8,100,1009.4
2010-11-05 21:00:00,9.7,90,0.8,0.8,0.0,0.0,0.0,8.2,11.9,272,22.0,100,1009.2
2010-11-05 22:00:00,9.3,89,0.5,0.5,0.0,0.0,0.0,7.6,14.1,266,24.8,100,1009.3
2010-11-05 23:00:00,8.9,88,0.1,0.1,0.0,0.0,0.0,7.1,15.4,259,27.4,100,1008.9
2010-11-06 00:00:00,8.5,86,0.0,0.0,0.0,0.0,0.0,6.3,16.8,260,30.2,100,1008.9
2010-11-06 01:00:00,8.1,86,0.0,0.0,0.0,0.0,0.0,5.9,17.0,266,31.0,99,1008.8
2010-11-06 02:00:00,8.1,87,0.0,0.0,0.0,0.0,0.0,6.0,17.0,275,31.7,96,1008.8
2010-11-06 03:00:00,8.0,89,0.0,0.0,0.0,0.0,0.0,6.4,15.5,282,31.3,78,1008.6
2010-11-06 04:00:00,7.8,91,0.0,0.0,0.0,0.0,0.0,6.4,14.9,285,29.2,27,1008.8
2010-11-06 05:00:00,7.2,92,0.0,0.0,0.0,0.0,0.0,6.1,14.0,288,26.3,18,1009.1
2010-11-06 06:00:00,6.5,93,0.0,0.0,0.0,0.0,0.0,5.5,13.0,294,24.1,29,1009.3
2010-11-06 07:00:00,6.3,93,0.0,0.0,0.0,0.0,0.0,5.2,12.2,298,23.0,25,1009.5
2010-11-06 08:00:00,6.3,92,0.0,0.0,0.0,0.0,0.0,5.1,12.3,302,22.3,36,1010.1
2010-11-06 09:00:00,7.0,88,0.0,0.0,0.0,0.0,0.0,5.1,13.3,311,23.4,20,1010.3
2010-11-06 10:00:00,7.7,82,0.0,0.0,0.0,0.0,0.0,4.9,13.8,327,26.3,46,1010.5
2010-11-06 11:00:00,8.4,78,0.0,0.0,0.0,0.0,0.0,4.7,11.4,325,25.2,34,1010.4
2010-11-06 12:00:00,8.9,72,0.0,0.0,0.0,0.0,0.0,4.1,10.2,318,22.7,41,1010.1
2010-11-06 13:00:00,9.1,69,0.0,0.0,0.0,0.0,0.0,3.7,10.0,319,22.3,38,1009.4
2010-11-06 14:00:00,9.1,67,0.0,0.0,0.0,0.0,0.0,3.3,8.2,319,20.9,53,1008.5
2010-11-06 15:00:00,8.8,67,0.0,0.0,0.0,0.0,0.0,3.0,7.4,309,18.7,77,1007.8
2010-11-06 16:00:00,8.0,72,0.0,0.0,0.0,0.0,0.0,3.3,4.4,305,14.8,97,1007.3
2010-11-06 17:00:00,7.0,77,0.0,0.0,0.0,0.0,0.0,3.3,6.9,298,9.0,99,1006.9
2010-11-06 18:00:00,6.3,82,0.0,0.0,0.0,0.0,0.0,3.4,5.8,292,9.0,94,1006.4
2010-11-06 19:00:00,6.1,85,0.0,0.0,0.0,0.0,0.0,3.7,4.0,297,7.2,87,1005.9
2010-11-06 20:00:00,6.3,81,0.0,0.0,0.0,0.0,0.0,3.3,2.7,293,5.4,78,1005.3
2010-11-06 21:00:00,5.9,83,0.0,0.0,0.0,0.0,0.0,3.2,2.6,286,4.0,82,1004.7
2010-11-06 22:00:00,5.5,85,0.1,0.1,0.0,0.0,0.0,3.2,1.8,79,3.2,96,1004.2
2010-11-06 23:00:00,5.3,85,0.0,0.0,0.0,0.0,0.0,3.0,5.6,40,3.6,96,1003.9
2010-11-07 00:00:00,4.1,92,0.0,0.0,0.0,0.0,0.0,2.9,6.1,45,5.4,98,1003.2
2010-11-07 01:00:00,4.1,91,0.2,0.2,0.0,0.0,0.0,2.8,8.1,45,9.7,98,1002.9
2010-11-07 02:00:00,4.2,91,0.2,0.2,0.0,0.0,0.0,2.8,9.7,42,13.0,98,1002.7
2010-11-07 03:00:00,3.9,92,0.2,0.2,0.0,0.0,0.0,2.7,10.0,30,16.6,92,1002.5
2010-11-07 04:00:00,3.6,93,0.3,0.3,0.0,0.0,0.0,2.6,11.0,19,20.2,99,1002.6
2010-11-07 05:00:00,3.2,94,0.0,0.0,0.0,0.0,0.0,2.3,13.3,13,23.4,90,1002.7
2010-11-07 06:00:00,3.0,94,0.0,0.0,0.0,0.0,0.0,2.2,14.2,7,25.9,59,1002.9
2010-11-07 07:00:00,2.9,96,0.0,0.0,0.0,0.0,0.0,2.4,15.2,4,26.3,34,1003.3
2010-11-07 08:00:00,3.1,96,0.0,0.0,0.0,0.0,0.0,2.5,15.9,5,27.7,32,1003.9
2010-11-07 09:00:00,4.1,93,0.0,0.0,0.0,0.0,0.0,3.1,15.6,7,29.2,27,1004.0
2010-11-07 10:00:00,5.2,88,0.0,0.0,0.0,0.0,0.0,3.4,18.6,18,29.5,45,1004.0
2010-11-07 11:00:00,6.4,81,0.0,0.0,0.0,0.0,0.0,3.4,17.8,32,31.7,70,1003.5
2010-11-07 12:00:00,7.1,75,0.0,0.0,0.0,0.0,0.0,2.9,15.3,45,32.8,82,1002.4
2010-11-07 13:00:00,7.5,68,0.0,0.0,0.0,0.0,0.0,2.0,12.2,47,31.7,58,1001.6
2010-11-07 14:00:00,7.5,66,0.0,0.0,0.0,0.0,0.0,1.6,8.4,47,25.6,57,1000.6
2010-11-07 15:00:00,7.3,67,0.0,0.0,0.0,0.0,0.0,1.5,5.2,34,18.7,64,999.6
2010-11-07 16:00:00,6.6,71,0.0,0.0,0.0,0.0,0.0,1.8,2.6,344,11.5,42,998.8
2010-11-07 17:00:00,5.9,74,0.0,0.0,0.0,0.0,0.0,1.6,3.4,162,4.7,99,997.5
2010-11-07 18:00:00,3.2,89,0.0,0.0,0.0,0.0,0.0,1.6,6.0,155,9.4,100,995.7
2010-11-07 19:00:00,3.2,91,0.0,0.0,0.0,0.0,0.0,1.9,9.5,151,15.5,100,994.3
2010-11-07 20:00:00,3.3,91,0.0,0.0,0.0,0.0,0.0,2.0,11.4,156,19.4,100,992.8
2010-11-07 21:00:00,3.4,91,0.0,0.0,0.0,0.0,0.0,2.1,14.8,157,25.2,100,990.4
2010-11-07 22:00:00,3.5,91,0.0,0.0,0.0,0.0,0.0,2.1,19.6,166,31.3,100,988.0
2010-11-07 23:00:00,3.7,89,0.0,0.0,0.0,0.0,0.0,2.0,23.8,165,38.2,100,985.3
2010-11-08 00:00:00,3.8,86,0.0,0.0,0.0,0.0,0.0,1.8,25.6,163,45.4,100,982.7
2010-11-08 01:00:00,3.9,84,0.0,0.0,0.0,0.0,0.0,1.5,25.6,163,50.4,100,980.6
2010-11-08 02:00:00,4.0,83,0.0,0.0,0.0,0.0,0.0,1.5,27.1,155,51.1,100,977.4
2010-11-08 03:00:00,4.1,84,0.1,0.1,0.0,0.0,0.0,1.7,28.8,148,51.5,100,974.6
2010-11-08 04:00:00,4.3,85,0.3,0.3,0.0,0.0,0.0,2.0,29.6,143,51.5,100,972.0
2010-11-08 05:00:00,4.4,87,0.5,0.5,0.0,0.0,0.0,2.3,29.9,140,53.3,100,969.9
2010-11-08 06:00:00,4.4,89,0.8,0.8,0.0,0.0,0.0,2.8,30.1,137,53.3,100,967.9
2010-11-08 07:00:00,5.1,88,0.7,0.7,0.0,0.0,0.0,3.3,32.3,134,67.0,99,966.1
2010-11-08 08:00:00,5.0,88,1.3,1.3,0.0,0.0,0.0,3.3,34.9,132,68.8,100,964.7
2010-11-08 09:00:00,4.9,89,1.2,1.2,0.0,0.0,0.0,3.2,36.7,131,62.3,100,963.5
2010-11-08 10:00:00,4.6,91,1.3,1.3,0.0,0.0,0.0,3.3,30.0,125,63.0,100,963.1
2010-11-08 11:00:00,4.3,92,1.2,1.2,0.0,0.0,0.0,3.1,30.2,121,62.6,100,961.9
2010-11-08 12:00:00,4.0,94,1.1,1.1,0.0,0.0,0.0,3.1,30.1,118,60.8,100,961.4
2010-11-08 13:00:00,3.9,95,0.9,0.9,0.0,0.0,0.0,3.2,28.1,113,59.0,100,960.7
2010-11-08 14:00:00,3.9,96,1.0,1.0,0.0,0.0,0.0,3.3,28.5,115,55.4,100,960.1
2010-11-08 15:00:00,3.8,97,0.9,0.9,0.0,0.0,0.0,3.3,27.9,114,54.0,100,959.8
2010-11-08 16:00:00,3.5,98,0.8,0.8,0.0,0.0,0.0,3.2,23.3,110,54.4,100,959.9
2010-11-08 17:00:00,3.4,98,0.8,0.8,0.0,0.0,0.0,3.1,25.4,111,52.6,100,960.0
2010-11-08 18:00:00,3.6,97,0.6,0.6,0.0,0.0,0.0,3.1,27.1,109,51.5,100,960.4
2010-11-08 19:00:00,4.2,97,0.4,0.4,0.0,0.0,0.0,3.7,25.7,105,48.2,100,960.9
2010-11-08 20:00:00,4.5,96,0.3,0.3,0.0,0.0,0.0,3.9,24.6,101,47.5,100,961.4
2010-11-08 21:00:00,4.7,96,0.2,0.2,0.0,0.0,0.0,4.1,24.3,98,43.6,100,961.8
2010-11-08 22:00:00,4.8,95,0.2,0.2,0.0,0.0,0.0,4.1,21.8,99,43.6,98,962.2
2010-11-08 23:00:00,4.9,94,0.1,0.1,0.0,0.0,0.0,4.1,23.1,93,43.9,100,962.8
2010-11-09 00:00:00,5.0,92,0.1,0.1,0.0,0.0,0.0,3.8,23.5,86,43.9,97,963.5
2010-11-09 01:00:00,5.2,90,0.1,0.1,0.0,0.0,0.0,3.8,25.0,75,43.2,99,964.4
2010-11-09 02:00:00,5.4,90,0.1,0.1,0.0,0.0,0.0,3.8,26.5,68,43.6,100,964.6
2010-11-09 03:00:00,5.5,89,0.2,0.2,0.0,0.0,0.0,3.9,27.6,66,44.6,100,965.0
2010-11-09 04:00:00,5.5,90,0.1,0.1,0.0,0.0,0.0,3.9,27.7,65,46.1,100,965.7
2010-11-09 05:00:00,5.5,89,0.1,0.1,0.0,0.0,0.0,3.9,28.5,64,47.9,99,966.6
2010-11-09 06:00:00,5.6,89,0.0,0.0,0.0,0.0,0.0,3.9,29.3,62,49.3,98,967.7
2010-11-09 07:00:00,5.6,86,0.0,0.0,0.0,0.0,0.0,3.4,29.2,60,52.2,96,968.6
2010-11-09 08:00:00,5.8,85,0.0,0.0,0.0,0.0,0.0,3.5,29.2,57,52.2,100,970.3
2010-11-09 09:00:00,6.3,83,0.0,0.0,0.0,0.0,0.0,3.7,29.5,55,52.9,100,971.5
2010-11-09 10:00:00,6.9,80,0.0,0.0,0.0,0.0,0.0,3.8,30.2,59,54.0,100,972.6
2010-11-09 11:00:00,7.4,76,0.0,0.0,0.0,0.0,0.0,3.4,30.1,53,56.2,94,973.5
2010-11-09 12:00:00,7.9,72,0.0,0.0,0.0,0.0,0.0,3.1,32.2,50,61.2,70,974.5
2010-11-09 13:00:00,7.8,74,0.0,0.0,0.0,0.0,0.0,3.4,30.6,44,63.0,64,975.2
2010-11-09 14:00:00,7.6,76,0.2,0.2,0.0,0.0,0.0,3.6,31.5,38,62.6,81,976.0
2010-11-09 15:00:00,7.0,79,0.0,0.0,0.0,0.0,0.0,3.6,29.3,34,61.6,61,976.9
2010-11-09 16:00:00,6.5,78,0.0,0.0,0.0,0.0,0.0,3.0,27.7,30,58.7,71,978.1
2010-11-09 17:00:00,6.1,79,0.0,0.0,0.0,0.0,0.0,2.7,26.1,26,52.9,88,979.1
2010-11-09 18:00:00,5.6,80,0.0,0.0,0.0,0.0,0.0,2.5,25.5,23,49.7,65,980.2
2010-11-09 19:00:00,5.2,84,0.0,0.0,0.0,0.0,0.0,2.7,25.2,19,45.0,71,981.2
2010-11-09 20:00:00,4.7,86,0.0,0.0,0.0,0.0,0.0,2.6,25.5,16,45.0,53,982.1
2010-11-09 21:00:00,4.6,85,0.0,0.0,0.0,0.0,0.0,2.4,24.8,17,45.0,41,982.7
2010-11-09 22:00:00,4.2,86,0.0,0.0,0.0,0.0,0.0,2.0,22.9,13,43.9,22,983.5
2010-11-09 23:00:00,3.9,86,0.0,0.0,0.0,0.0,0.0,1.8,23.6,7,41.8,33,984.1
2010-11-10 00:00:00,3.8,85,0.0,0.0,0.0,0.0,0.0,1.4,23.8,3,42.1,22,984.6
2010-11-10 01:00:00,3.4,85,0.0,0.0,0.0,0.0,0.0,1.1,23.8,3,42.1,20,985.1
2010-11-10 02:00:00,3.2,85,0.0,0.0,0.0,0.0,0.0,0.9,22.7,2,41.0,12,985.6
2010-11-10 03:00:00,2.8,85,0.0,0.0,0.0,0.0,0.0,0.6,21.2,359,40.0,6,986.3
2010-11-10 04:00:00,2.4,86,0.0,0.0,0.0,0.0,0.0,0.2,19.1,356,37.4,6,986.7
2010-11-10 05:00:00,2.0,85,0.0,0.0,0.0,0.0,0.0,-0.2,17.3,348,34.6,2,987.4
2010-11-10 06:00:00,1.6,85,0.0,0.0,0.0,0.0,0.0,-0.7,16.3,335,30.6,1,988.2
2010-11-10 07:00:00,1.1,80,0.0,0.0,0.0,0.0,0.0,-1.9,15.6,326,28.4,0,988.8
2010-11-10 08:00:00,1.1,80,0.0,0.0,0.0,0.0,0.0,-1.9,16.7,323,28.4,0,990.0
2010-11-10 09:00:00,2.2,79,0.0,0.0,0.0,0.0,0.0,-1.2,17.1,321,31.3,0,990.9
2010-11-10 10:00:00,3.6,74,0.0,0.0,0.0,0.0,0.0,-0.5,17.7,321,32.4,23,991.5
2010-11-10 11:00:00,4.9,71,0.0,0.0,0.0,0.0,0.0,0.1,17.7,322,33.1,25,992.1
2010-11-10 12:00:00,5.8,68,0.0,0.0,0.0,0.0,0.0,0.3,17.3,318,33.1,9,992.5
2010-11-10 13:00:00,6.2,65,0.0,0.0,0.0,0.0,0.0,0.2,16.6,312,32.8,3,992.8
2010-11-10 14:00:00,6.3,64,0.0,0.0,0.0,0.0,0.0,-0.1,16.3,305,32.8,1,993.0
2010-11-10 15:00:00,5.9,66,0.0,0.0,0.0,0.0,0.0,-0.0,14.3,295,31.0,0,993.8
2010-11-10 16:00:00,4.8,69,0.0,0.0,0.0,0.0,0.0,-0.4,11.8,282,25.2,1,994.6
2010-11-10 17:00:00,3.4,74,0.0,0.0,0.0,0.0,0.0,-0.7,9.0,265,20.2,0,995.0
2010-11-10 18:00:00,2.6,77,0.0,0.0,0.0,0.0,0.0,-1.0,8.9,249,17.6,0,995.3
2010-11-10 19:00:00,1.9,78,0.0,0.0,0.0,0.0,0.0,-1.6,9.6,236,16.2,0,995.6
2010-11-10 20:00:00,1.4,79,0.0,0.0,0.0,0.0,0.0,-1.8,11.0,221,17.6,0,995.7
2010-11-10 21:00:00,1.1,80,0.0,0.0,0.0,0.0,0.0,-2.1,13.0,214,20.9,21,995.6
2010-11-10 22:00:00,1.0,79,0.0,0.0,0.0,0.0,0.0,-2.3,14.3,208,23.8,2,995.2
2010-11-10 23:00:00,0.9,79,0.0,0.0,0.0,0.0,0.0,-2.4,15.4,201,25.2,100,994.9
2010-11-11 00:00:00,1.1,78,0.0,0.0,0.0,0.0,0.0,-2.4,18.3,195,30.6,100,994.2
2010-11-11 01:00:00,1.9,75,0.0,0.0,0.0,0.0,0.0,-2.2,20.6,186,34.9,100,993.2
2010-11-11 02:00:00,2.8,73,0.0,0.0,0.0,0.0,0.0,-1.6,23.1,183,40.0,100,991.6
2010-11-11 03:00:00,3.7,70,0.0,0.0,0.0,0.0,0.0,-1.2,26.3,182,43.9,100,989.9
2010-11-11 04:00:00,4.6,71,0.2,0.2,0.0,0.0,0.0,-0.2,30.6,180,51.5,100,987.2
2010-11-11 05:00:00,5.5,80,0.6,0.6,0.0,0.0,0.0,2.2,33.8,181,59.4,100,985.0
2010-11-11 06:00:00,6.5,87,0.8,0.8,0.0,0.0,0.0,4.5,37.6,185,65.9,100,982.3
2010-11-11 07:00:00,7.8,89,1.0,1.0,0.0,0.0,0.0,6.1,40.8,184,72.0,100,979.3
2010-11-11 08:00:00,8.6,91,0.9,0.9,0.0,0.0,0.0,7.2,42.2,188,75.2,100,976.9
2010-11-11 09:00:00,9.7,93,0.2,0.2,0.0,0.0,0.0,8.6,39.9,197,75.2,100,975.0
2010-11-11 10:00:00,10.8,94,0.0,0.0,0.0,0.0,0.0,9.9,34.6,208,70.6,100,973.3
2010-11-11 11:00:00,11.8,93,0.1,0.1,0.0,0.0,0.0,10.8,33.2,221,62.3,100,972.0
2010-11-11 12:00:00,12.4,91,0.8,0.8,0.0,0.0,0.0,11.0,37.0,239,82.8,85,971.4
2010-11-11 13:00:00,11.6,79,0.5,0.5,0.0,0.0,0.0,8.1,37.2,251,83.2,51,971.5
2010-11-11 14:00:00,10.8,73,0.0,0.0,0.0,0.0,0.0,6.2,32.8,251,71.6,72,971.9
2010-11-11 15:00:00,10.3,71,0.0,0.0,0.0,0.0,0.0,5.4,32.0,247,66.2,41,972.0
2010-11-11 16:00:00,9.6,69,0.0,0.0,0.0,0.0,0.0,4.2,31.4,242,60.8,19,972.1
2010-11-11 17:00:00,9.4,66,0.0,0.0,0.0,0.0,0.0,3.4,34.3,238,65.2,21,972.1
2010-11-11 18:00:00,9.4,67,0.0,0.0,0.0,0.0,0.0,3.5,36.4,237,68.0,26,972.2
2010-11-11 19:00:00,8.9,70,0.0,0.0,0.0,0.0,0.0,3.8,38.0,237,67.7,26,972.1
2010-11-11 20:00:00,9.1,71,0.0,0.0,0.0,0.0,0.0,4.1,40.4,239,71.3,34,972.3
2010-11-11 21:00:00,9.3,69,0.0,0.0,0.0,0.0,0.0,4.0,41.9,242,74.2,29,972.7
2010-11-11 22:00:00,9.6,66,0.0,0.0,0.0,0.0,0.0,3.4,42.2,248,76.3,43,973.4
2010-11-11 23:00:00,9.6,64,0.0,0.0,0.0,0.0,0.0,3.1,44.5,250,78.5,37,974.0
2010-11-12 00:00:00,9.8,62,0.0,0.0,0.0,0.0,0.0,2.9,45.6,250,79.2,22,974.8
2010-11-12 01:00:00,10.0,61,0.0,0.0,0.0,0.0,0.0,2.7,45.0,252,79.2,29,976.0
2010-11-12 02:00:00,9.9,61,0.0,0.0,0.0,0.0,0.0,2.6,42.7,254,77.8,31,977.1
2010-11-12 03:00:00,9.9,61,0.0,0.0,0.0,0.0,0.0,2.6,41.8,255,76.0,22,978.1
2010-11-12 04:00:00,9.8,62,0.0,0.0,0.0,0.0,0.0,2.8,40.2,255,74.2,17,979.0
2010-11-12 05:00:00,9.6,63,0.0,0.0,0.0,0.0,0.0,3.0,38.6,256,71.6,18,979.9
2010-11-12 06:00:00,9.4,65,0.0,0.0,0.0,0.0,0.0,3.2,36.8,256,68.8,24,980.8
2010-11-12 07:00:00,9.1,65,0.0,0.0,0.0,0.0,0.0,2.8,34.3,255,65.5,15,981.3
2010-11-12 08:00:00,8.8,67,0.0,0.0,0.0,0.0,0.0,3.1,32.9,252,61.6,12,982.3
2010-11-12 09:00:00,9.2,69,0.0,0.0,0.0,0.0,0.0,3.8,32.8,251,58.7,18,983.0
2010-11-12 10:00:00,9.9,69,0.0,0.0,0.0,0.0,0.0,4.5,27.2,244,59.0,10,983.2
2010-11-12 11:00:00,10.5,68,0.0,0.0,0.0,0.0,0.0,4.9,33.5,245,55.8,14,983.6
2010-11-12 12:00:00,10.9,66,0.0,0.0,0.0,0.0,0.0,4.8,33.6,249,58.7,100,983.6
2010-11-12 13:00:00,11.0,65,0.0,0.0,0.0,0.0,0.0,4.7,29.0,243,57.6,100,983.5
2010-11-12 14:00:00,10.8,67,0.0,0.0,0.0,0.0,0.0,4.9,27.7,244,54.7,100,983.0
2010-11-12 15:00:00,10.5,70,0.0,0.0,0.0,0.0,0.0,5.2,25.5,241,50.0,100,983.0
2010-11-12 16:00:00,10.0,74,0.0,0.0,0.0,0.0,0.0,5.5,22.1,242,46.4,85,982.4
2010-11-12 17:00:00,9.4,77,0.0,0.0,0.0,0.0,0.0,5.6,21.6,242,42.8,96,982.5
2010-11-12 18:00:00,9.1,79,0.0,0.0,0.0,0.0,0.0,5.7,20.3,240,39.6,98,982.3
2010-11-12 19:00:00,8.9,84,0.0,0.0,0.0,0.0,0.0,6.4,19.7,239,36.4,92,982.4
2010-11-12 20:00:00,8.5,87,0.0,0.0,0.0,0.0,0.0,6.4,20.7,239,35.6,96,982.5
2010-11-12 21:00:00,8.7,87,0.0,0.0,0.0,0.0,0.0,6.6,21.1,240,36.0,61,982.5
2010-11-12 22:00:00,8.4,88,0.0,0.0,0.0,0.0,0.0,6.6,22.4,240,36.0,14,982.9
2010-11-12 23:00:00,7.9,90,0.0,0.0,0.0,0.0,0.0,6.4,21.7,241,36.4,10,982.6
2010-11-13 00:00:00,7.5,91,0.0,0.0,0.0,0.0,0.0,6.0,21.7,238,35.6,16,982.7
2010-11-13 01:00:00,7.3,91,0.0,0.0,0.0,0.0,0.0,5.8,22.1,236,35.3,43,982.8
2010-11-13 02:00:00,7.2,91,0.0,0.0,0.0,0.0,0.0,5.8,23.1,236,36.7,67,982.8
